event_id,event_ts,event_name,session_id,cookie_id,user_id,email_hash,utm_source,utm_medium,utm_campaign,page_url,device_type,geo_country,geo_city
6b987d02-f56a-458a-a055-e75f8f2ec395,2026-01-06T13:00:00,page_view,d89bf6db-6cf2-46e5-a6ff-901f14e08fe6,0cf15076-c0cf-4eaa-b698-dac78de3daf2,,,email,email,em_camp_1,/landing,desktop,EG,Alex
bc489464-b427-4d5c-99db-7afae4210bd0,2026-01-06T12:17:00,page_view,8aa68ce5-13ba-4fa4-82f6-41f6a0659ee9,0cb1c13f-2f6b-4697-a069-b2860e298cb7,,,email,email,em_camp_1,/landing,desktop,EG,Giza
24b516ca-3ff9-4819-baa9-3ad621032c4c,2026-01-06T16:02:00,signup,8aa68ce5-13ba-4fa4-82f6-41f6a0659ee9,0cb1c13f-2f6b-4697-a069-b2860e298cb7,,hash_mail_71,email,email,em_camp_1,/signup,desktop,EG,Cairo
bb111241-770b-4374-8ccb-5dbf8755883d,2026-01-06T08:55:00,page_view,bb8bfc15-27a1-4ce4-a2da-9839ae7d3691,165a5171-e299-45cf-9420-9e4a20064d60,,,google,cpc,gg_camp_1,/landing,desktop,EG,Giza
0e99b90e-5762-40e7-88dd-e200324fdcb6,2026-01-06T11:16:00,signup,bb8bfc15-27a1-4ce4-a2da-9839ae7d3691,165a5171-e299-45cf-9420-9e4a20064d60,,hash_mail_72,google,cpc,gg_camp_1,/signup,mobile,EG,Giza
2d4ed690-7fd0-48d4-93e1-b6794fed314b,2026-01-06T08:48:00,page_view,a35fc8da-251e-4db1-9375-eff6e8abbd7b,f7411493-84f5-4343-89d1-1afe51796c21,,,organic,organic,org_traffic,/landing,desktop,EG,Alex
a6092d58-1c85-47a6-bc1e-f2ac245a59ee,2026-01-06T05:45:00,page_view,2b157477-c877-4340-94d2-de9dbde2b348,7cbb4b84-0e13-42d3-afed-7d3eb306a541,,,organic,organic,org_traffic,/landing,desktop,EG,Cairo
53c84902-f086-46cc-9d70-45ac915ffab7,2026-01-06T18:40:00,signup,2b157477-c877-4340-94d2-de9dbde2b348,7cbb4b84-0e13-42d3-afed-7d3eb306a541,,hash_mail_73,organic,organic,org_traffic,/signup,desktop,EG,Cairo
a41a8abe-3565-47a7-8c70-ee1dcfd9ed1c,2026-01-06T02:33:00,page_view,8212c822-1e86-45a8-97ad-49864d1d2d51,4657a59e-bc8a-4ba1-ae7b-2b887b1fa24d,,,facebook,cpc,fb_camp_1,/landing,mobile,EG,Cairo
7f93f0d4-c185-4431-93a9-8560b1247508,2026-01-06T05:10:00,page_view,710dee9f-1ff2-4274-8cba-d8fd881dc5aa,6241ca76-43aa-4238-a6b5-cd6b6dee3dc5,,,google,cpc,gg_camp_1,/landing,mobile,EG,Cairo
3f85e967-c2d0-4cf1-be4e-2c9f36ea30e1,2026-01-06T21:06:00,page_view,c6ebf37b-c5b1-4d7a-9e23-688412f78d2a,2119b572-f060-4fb5-995f-d452bb5204bd,,,email,email,em_camp_1,/landing,desktop,EG,Alex
d7b21438-7562-4051-a575-3dfa9950758c,2026-01-06T00:25:00,page_view,f80bd548-5427-4be5-9f3f-88e2f0994c9a,f4756035-d148-435e-a07f-15e6694a1d68,,,facebook,cpc,fb_camp_2,/landing,mobile,EG,Alex
12cf699d-a8fe-4d54-b5d5-654864408705,2026-01-06T17:09:00,page_view,b6c4c659-8a11-4139-a863-93b6fa984ff6,586c631a-c7f8-450c-96a1-f1e1fab1989a,,,email,email,em_camp_1,/landing,desktop,EG,Cairo
f6cb2c09-b2b9-4b5a-a1a4-e93791fa60f4,2026-01-06T03:18:00,signup,b6c4c659-8a11-4139-a863-93b6fa984ff6,586c631a-c7f8-450c-96a1-f1e1fab1989a,,hash_mail_74,email,email,em_camp_1,/signup,mobile,EG,Cairo
d6d72918-c19e-4c16-82fd-dbda6ed76b83,2026-01-06T09:08:00,page_view,6ee0d12c-c0c1-4291-825c-b6df8541882b,fb0343ff-b16c-4325-aca1-69aae644724b,,,email,email,em_camp_1,/landing,desktop,EG,Cairo
58c55e8a-8b77-4782-bc9b-499ca9f9caa2,2026-01-06T19:18:00,page_view,04cb749b-34a2-43dc-b1cc-abe61cd96d62,cf0aad56-2a83-4225-a610-ccebd4b8a970,,,organic,organic,org_traffic,/landing,mobile,EG,Alex
83072875-267c-433d-a0af-95c9a3e53998,2026-01-06T23:21:00,signup,04cb749b-34a2-43dc-b1cc-abe61cd96d62,cf0aad56-2a83-4225-a610-ccebd4b8a970,,hash_mail_75,organic,organic,org_traffic,/signup,mobile,EG,Alex
6c52ae42-e611-4846-ad15-c91b2148ca5c,2026-01-06T12:57:00,page_view,cbf7dbb7-817f-44dd-9b71-11c25d876265,90b3f667-21f6-40a1-8a94-3227d979332b,,,facebook,cpc,fb_camp_2,/landing,desktop,EG,Alex
2ef4753a-85f4-4f33-978c-2deb92e62582,2026-01-06T02:50:00,page_view,7b5420d6-db76-4205-af29-ca291bfd1071,82f27f46-ea97-4a68-a789-dbbdd3eea663,,,facebook,cpc,fb_camp_1,/landing,desktop,EG,Giza
1dc1dc1b-5ddd-434b-bfa7-83d0d026c4d0,2026-01-06T18:02:00,page_view,b8a07ace-4279-4647-92e0-1e93addc1ca5,a085a4b8-8c0a-44cc-8e46-005add0a2aa4,,,email,email,em_camp_1,/landing,mobile,EG,Cairo
149ddd5e-787e-4f0b-aa8c-2e5eddbb1909,2026-01-06T23:38:00,signup,b8a07ace-4279-4647-92e0-1e93addc1ca5,a085a4b8-8c0a-44cc-8e46-005add0a2aa4,,hash_mail_76,email,email,em_camp_1,/signup,desktop,EG,Giza
7aae6618-4ffb-4a00-98f3-a85144a22466,2026-01-06T06:08:00,page_view,feced1a0-0d03-4df6-af27-f13d08772aa7,da39ad05-9b1b-48a0-9d28-adc44aaa2216,,,email,email,em_camp_1,/landing,desktop,EG,Cairo
4e4aa974-2069-43fb-8189-31c795153f92,2026-01-06T02:38:00,page_view,db1c40e6-f004-4868-b56a-764b46e9aa57,8a1d182e-2c62-4514-8406-78a49633dc18,,,google,cpc,gg_camp_2,/landing,desktop,EG,Cairo
987ee7bd-e7ed-4af5-bdaa-8a4c03eaac56,2026-01-06T13:07:00,page_view,d65708e1-eab6-4434-8aa7-f786bcb78685,fef9a3eb-82ba-4527-a11d-1d442f69e352,,,organic,organic,org_traffic,/landing,mobile,EG,Alex
077fb154-b149-4c3a-b4b5-1e4d1c42f3a8,2026-01-06T03:21:00,page_view,ad1c67d4-69bc-46ab-a439-58c64c3b1615,608bd74e-48f2-4ac8-950f-c56363fae926,,,email,email,em_camp_1,/landing,desktop,EG,Cairo
176b4c9c-b5e7-479a-b93e-8ef0a33cc1c6,2026-01-06T11:09:00,page_view,8905a1b9-5db1-4cf6-aac2-c041772d66ed,649b18e1-305c-4a60-b087-7f840f8c62e0,,,email,email,em_camp_1,/landing,mobile,EG,Alex
13911400-8cfd-43e3-b50f-8da0f1dce26e,2026-01-06T07:48:00,page_view,97a1ecbb-4b96-4167-ae92-55692fb01df5,4fa230fb-65da-4f8e-a71e-576cc3e580d9,,,organic,organic,org_traffic,/landing,desktop,EG,Alex
6288fac3-da47-4f4c-aae8-12ff84499d84,2026-01-06T23:13:00,page_view,1d49db66-3aac-4b4f-b6c4-b5220108d198,b3d280eb-9f17-4b5e-9a5b-8bb5bec016b7,,,organic,organic,org_traffic,/landing,desktop,EG,Cairo
afaca296-845c-4797-81c5-e0ca7db007fe,2026-01-06T02:31:00,page_view,60ba0839-144a-427f-9989-1b2ed94e968d,accbb1a3-ccd8-44c3-8a56-33b4ae86e838,,,email,email,em_camp_1,/landing,mobile,EG,Giza
48e28605-36b5-43e0-ae4f-db8ea9b4487d,2026-01-06T21:39:00,signup,60ba0839-144a-427f-9989-1b2ed94e968d,accbb1a3-ccd8-44c3-8a56-33b4ae86e838,,hash_mail_77,email,email,em_camp_1,/signup,mobile,EG,Alex
2485f92a-706f-4e2a-a58f-de6f81dd5263,2026-01-06T12:18:00,page_view,49c90d96-3be9-4bad-9586-3bd924112669,f35c780b-b229-4d3d-9f90-2342881da2cc,,,email,email,em_camp_1,/landing,desktop,EG,Cairo
2cc1d5d7-09db-4ea9-befa-573fb53d28a0,2026-01-06T06:24:00,signup,49c90d96-3be9-4bad-9586-3bd924112669,f35c780b-b229-4d3d-9f90-2342881da2cc,,hash_mail_78,email,email,em_camp_1,/signup,desktop,EG,Giza
a6f85eba-3454-47b3-9daa-75fd48de1eb3,2026-01-06T00:54:00,page_view,67e5b2dd-91c7-4c54-a105-5a8d8073b39d,fe166d5b-38dc-413b-9220-a1ad9b7ee812,,,organic,organic,org_traffic,/landing,mobile,EG,Giza
40ea6f04-6b21-4949-940d-94ea244467d8,2026-01-06T00:26:00,page_view,e0fb67d7-bd4b-4657-a44b-b62f6e9d1422,c679eb4c-0938-497e-b3e0-883a34c58334,,,email,email,em_camp_1,/landing,desktop,EG,Giza
328a0303-9c7e-4a92-944d-5361a854684b,2026-01-06T19:32:00,page_view,7bce170d-9980-4060-8887-af9b7a7e559e,dbcdd708-f4eb-445c-a679-fd51c71b7d2e,,,facebook,cpc,fb_camp_1,/landing,mobile,EG,Alex
14c48b3d-945e-40cf-8538-ffd7f1600402,2026-01-06T10:17:00,page_view,13c33ecd-042d-4a2f-9165-767ac3f8b32f,d3d82bdc-daaf-4d62-93f4-4b18455dd2dd,,,google,cpc,gg_camp_2,/landing,desktop,EG,Giza
29bbba1c-357f-4550-ada2-cc6cc62b8cde,2026-01-06T05:43:00,signup,13c33ecd-042d-4a2f-9165-767ac3f8b32f,d3d82bdc-daaf-4d62-93f4-4b18455dd2dd,,hash_mail_79,google,cpc,gg_camp_2,/signup,desktop,EG,Giza
a4fabb15-0d64-4161-9f8d-96711d457799,2026-01-06T21:21:00,page_view,78c57aa4-da3e-4bce-a5e9-a1fdb333d3f6,aa92e648-bd50-4c3d-a957-85df13e4e4b3,,,email,email,em_camp_1,/landing,desktop,EG,Alex
4334081a-6514-4c4c-9e76-92ecc204bf72,2026-01-06T04:38:00,page_view,e66db3df-d1cf-487d-b8c3-b708871922cc,e9182d79-3bf7-41d7-b563-2a1289277f7b,,,organic,organic,org_traffic,/landing,desktop,EG,Cairo
88577cae-06a8-40b5-b784-9fa4c095e882,2026-01-06T11:15:00,page_view,fc55a3b6-8cb9-48a9-956c-da60ba1cde58,dd5b17bc-78be-4a93-b0eb-85801793a544,,,email,email,em_camp_1,/landing,desktop,EG,Giza
fea81f5b-65fe-4d1b-9ab0-107c8cd44d14,2026-01-06T10:57:00,page_view,f71cc753-a25f-4314-8aac-2648a05a2016,4c1ac2f0-4697-4e8e-a206-2555458d1b18,,,google,cpc,gg_camp_2,/landing,mobile,EG,Giza
10a6d3e6-b0bc-436f-a852-f7a50a17e087,2026-01-06T09:57:00,page_view,45c676b4-6bdb-4903-be0a-cfd5fe71fb28,4f3a740e-68b2-47d2-9001-4a55ca467729,,,organic,organic,org_traffic,/landing,desktop,EG,Alex
78516876-f4a6-47b7-8b0a-26d322649b12,2026-01-06T09:35:00,page_view,a59fe764-04e7-4b0f-86cc-5cc46c7283a1,2d95a65a-0129-424e-b13b-ef786bf23878,,,email,email,em_camp_1,/landing,desktop,EG,Giza
12923db4-138d-4f2d-8cfb-87d33e887741,2026-01-06T19:15:00,signup,a59fe764-04e7-4b0f-86cc-5cc46c7283a1,2d95a65a-0129-424e-b13b-ef786bf23878,,hash_mail_80,email,email,em_camp_1,/signup,mobile,EG,Alex
1bb8ee20-49a9-4403-ac94-adfa23cf1dc7,2026-01-06T14:58:00,page_view,3eef601c-ad21-4994-828c-bd2168ef71db,5a959849-1ce2-4c05-a5cd-662f8f718702,,,organic,organic,org_traffic,/landing,desktop,EG,Alex
a83498a5-8d81-4eba-988e-4e41913c41e3,2026-01-06T13:58:00,signup,3eef601c-ad21-4994-828c-bd2168ef71db,5a959849-1ce2-4c05-a5cd-662f8f718702,,hash_mail_81,organic,organic,org_traffic,/signup,desktop,EG,Cairo
0dece714-82e3-4364-a8e8-da82547f32f4,2026-01-06T02:32:00,page_view,5f738370-45a3-434a-9b5b-ceb820e99563,c3eb81a3-1c2b-421c-8e8a-2efdf02dbed6,,,organic,organic,org_traffic,/landing,desktop,EG,Alex
f8df1310-2721-4f05-837a-7e045a5f6f1d,2026-01-06T18:34:00,page_view,1992cf28-3daf-456e-a3ef-c22e9b99830b,ee915256-c072-4b6f-82ee-a9dcd0614516,,,organic,organic,org_traffic,/landing,mobile,EG,Giza
47c887cf-2434-49d1-94f1-8e6dee99987b,2026-01-06T08:29:00,page_view,80b635e5-c7b9-4c0d-8e5b-f0acfc6325ab,4a75f35c-d2f3-464b-b5bf-6adacc8af46a,,,facebook,cpc,fb_camp_1,/landing,desktop,EG,Cairo
9520aadb-c274-483a-8833-811b87faba51,2026-01-06T11:20:00,page_view,9c402654-0a54-4929-bb19-5ca76868aee7,e1e29dd1-425d-45fb-9ae0-9af37697ebc3,,,facebook,cpc,fb_camp_2,/landing,desktop,EG,Cairo
5b68e17d-31c8-43d6-8401-ff022db0e61c,2026-01-06T08:50:00,signup,9c402654-0a54-4929-bb19-5ca76868aee7,e1e29dd1-425d-45fb-9ae0-9af37697ebc3,,hash_mail_82,facebook,cpc,fb_camp_2,/signup,mobile,EG,Alex
396ab3d5-2f32-45dd-80dc-93778554249c,2026-01-06T12:47:00,page_view,fb26ff3e-89ce-4a89-99e9-8142e8d4b1bf,27aff3f5-fa8c-4a1b-932b-995e690a565a,,,google,cpc,gg_camp_2,/landing,desktop,EG,Giza
3361f2eb-5556-4cb7-990e-85956e5f06b0,2026-01-06T00:51:00,page_view,dd668d50-76fc-4fe4-990b-865de74b8589,a9cf62f6-f20c-46a9-8ceb-5d8240771143,,,google,cpc,gg_camp_2,/landing,desktop,EG,Cairo
e91e3f72-a1c5-463d-a466-11817e66bb76,2026-01-06T04:51:00,page_view,12f0524d-6310-4fb6-afe1-02821ad66662,7bd3d1d2-edda-4f24-b4e7-bb40096c8ff3,,,facebook,cpc,fb_camp_1,/landing,desktop,EG,Giza
9fb9a81d-1588-4d0c-ab82-c207f22a42bc,2026-01-06T11:54:00,page_view,8e5bb2a7-755f-4795-8402-69a7d87c9c70,be831b8c-07ee-4e5d-bd15-653ecba2da01,,,google,cpc,gg_camp_2,/landing,desktop,EG,Cairo
48bb8ade-8c71-4ea1-ad5d-51ac5ca7b9a6,2026-01-06T02:18:00,page_view,4619f89f-d142-4a78-bc8e-e8973e42df51,f225c386-5c17-41c4-819a-d2b1fce3de55,,,organic,organic,org_traffic,/landing,desktop,EG,Cairo
ed8d5123-8a08-4331-8cab-8dfd89e9a0e5,2026-01-06T11:43:00,page_view,cc53155c-54c9-4bea-ba81-dd2ba82d1542,08424250-10da-4f2e-8f1d-afe3a672247a,,,facebook,cpc,fb_camp_1,/landing,mobile,EG,Alex
ccfa740f-dc3d-460e-a152-7079038fd321,2026-01-06T18:51:00,page_view,5c61dbb1-61ad-4353-87e6-3ee5e87efc3a,89543adf-b52b-41f3-92ff-6061faa1582a,,,google,cpc,gg_camp_1,/landing,mobile,EG,Giza
af49bb91-05f4-489b-953c-726a2cb535db,2026-01-06T13:50:00,page_view,ab5d0863-a22c-4a7b-8005-0a6e9704cf43,c3b95240-5614-4de7-9d93-a871670daa26,,,organic,organic,org_traffic,/landing,mobile,EG,Cairo
fbb50833-55b2-47c0-8cc4-123198e49dee,2026-01-06T01:00:00,page_view,482977b3-cb3c-4159-b45b-2d7ed103fc74,d702df69-7a69-4f1a-b532-e6772e93f3c7,,,organic,organic,org_traffic,/landing,mobile,EG,Giza
bb123dbc-17d5-4780-904e-061fe34cd589,2026-01-06T07:20:00,page_view,4129e777-c091-4827-a14d-7433162f2005,82280393-7f31-4c0d-9deb-2df44ff5b8da,,,organic,organic,org_traffic,/landing,mobile,EG,Giza
b7c8868a-fc31-4872-861c-2c83ac264552,2026-01-06T18:20:00,page_view,a28e6470-f2ae-400e-b7a6-c6992102d97e,bc513186-2e6f-4ef3-8928-4e0b9395a868,,,facebook,cpc,fb_camp_1,/landing,mobile,EG,Giza
1b3ef52b-55d1-4106-b871-9fe508320f22,2026-01-06T08:58:00,page_view,3710fd47-f825-4220-8de4-8dc12393f4aa,acaaafa1-6ef7-415f-9342-fe7bd82afeaf,,,organic,organic,org_traffic,/landing,desktop,EG,Alex
5bde65ea-ac02-413e-8c3c-0b5ca91a448e,2026-01-06T20:52:00,page_view,6d444acf-c7d8-4809-a822-f68de553e850,5a9f65f5-617d-420e-b514-5a6b559a0bcf,,,email,email,em_camp_1,/landing,desktop,EG,Alex
cdaed333-69cf-4114-8a41-8a71822527d1,2026-01-06T12:01:00,signup,6d444acf-c7d8-4809-a822-f68de553e850,5a9f65f5-617d-420e-b514-5a6b559a0bcf,,hash_mail_83,email,email,em_camp_1,/signup,desktop,EG,Alex
abce7b93-7666-4fc4-af6f-b7e4e91c6af2,2026-01-06T22:57:00,page_view,8630fe40-466a-475c-a6bd-70b85a48f042,57ccdde2-4de3-4562-9cf4-501d460b0c23,,,email,email,em_camp_1,/landing,mobile,EG,Giza
5b8f8ebc-2be4-4631-8c70-440bb85d8e09,2026-01-06T10:26:00,signup,8630fe40-466a-475c-a6bd-70b85a48f042,57ccdde2-4de3-4562-9cf4-501d460b0c23,,hash_mail_84,email,email,em_camp_1,/signup,mobile,EG,Cairo
aa8eb7d2-7d7c-449a-892b-7439a740416f,2026-01-06T20:22:00,page_view,39bce09a-957d-4e81-8c9b-58fe29508b2d,afd54682-ef5b-4723-9936-542b6a5f7394,,,organic,organic,org_traffic,/landing,mobile,EG,Alex
032e0cdd-223f-421e-904f-47b2ce2386bc,2026-01-06T21:42:00,page_view,199028ae-6e83-4ab4-aa08-7893ce8db2ed,5d7e0b25-9d72-49f6-94b9-d57fd326d515,,,google,cpc,gg_camp_2,/landing,mobile,EG,Alex
d432e9b3-5e9d-4698-8a5a-23f4339efb08,2026-01-06T09:52:00,signup,199028ae-6e83-4ab4-aa08-7893ce8db2ed,5d7e0b25-9d72-49f6-94b9-d57fd326d515,,hash_mail_85,google,cpc,gg_camp_2,/signup,mobile,EG,Cairo
f876deb5-060e-41e1-958e-7e1f580c767c,2026-01-06T00:20:00,page_view,99db77e1-c8ba-4522-ba4d-34865fa15337,d534c43c-cb1e-4b40-b2ca-0a8b2d710902,,,facebook,cpc,fb_camp_2,/landing,desktop,EG,Cairo
11b1c526-d9c4-45e6-adcb-7771cbf03592,2026-01-06T13:07:00,signup,99db77e1-c8ba-4522-ba4d-34865fa15337,d534c43c-cb1e-4b40-b2ca-0a8b2d710902,,hash_mail_86,facebook,cpc,fb_camp_2,/signup,desktop,EG,Giza
1a6654a1-e797-41fe-90a8-452705571af6,2026-01-06T02:50:00,page_view,4863d6e2-46dd-417c-a8e1-fd5cc3783274,6a095c2f-2c12-441f-9268-6ed8773e3c74,,,organic,organic,org_traffic,/landing,mobile,EG,Cairo
673fa6cd-c812-46b1-b536-bac839ed1b1e,2026-01-06T18:22:00,page_view,b0a378fa-02d2-4c9a-9e1f-9addfd7f3385,117280c8-ef26-4da0-aa49-c61d6cee36ab,,,email,email,em_camp_1,/landing,desktop,EG,Cairo
1be7ac98-4e22-41db-a2bb-f2dd900987ac,2026-01-06T19:33:00,page_view,acf30af1-187d-44ca-9d7b-5e7f2d057494,861b1960-dbfb-49b1-91a4-820233d467b3,,,organic,organic,org_traffic,/landing,mobile,EG,Giza
7e612e36-259f-44ea-ae34-af7d54593888,2026-01-07T18:39:00,page_view,e0f69346-147a-406c-9976-0a916504f706,dddf98b4-1fd6-4a8e-8080-a5007d9d9e01,,,facebook,cpc,fb_camp_2,/landing,mobile,EG,Giza
b4aaffe9-f928-46dd-b0f3-0b239c265de6,2026-01-07T22:19:00,signup,e0f69346-147a-406c-9976-0a916504f706,dddf98b4-1fd6-4a8e-8080-a5007d9d9e01,,hash_mail_87,facebook,cpc,fb_camp_2,/signup,mobile,EG,Giza
f22bc58a-ba11-4c77-b471-c171aab51c89,2026-01-07T08:06:00,page_view,ad5e486f-c77d-4613-8c03-fe2712212169,111ba777-b3c4-48c6-a30d-7cfe17d943a7,,,organic,organic,org_traffic,/landing,mobile,EG,Alex
eb023311-31cb-43f6-bedf-61e2bfdb8c57,2026-01-07T05:40:00,page_view,aa13689b-c602-477e-bb9c-a9dab88dd53a,e1889797-94db-4fcc-b615-561a24aff77e,,,email,email,em_camp_1,/landing,mobile,EG,Cairo
32e0ebc7-d957-428b-a824-68387076f05e,2026-01-07T18:11:00,page_view,d1bf9222-176c-4bd5-b0ca-b578632d3eab,1cbfb503-9424-43e2-a777-e3084770c6dc,,,facebook,cpc,fb_camp_2,/landing,desktop,EG,Alex
f09c1661-ac1d-49ec-bf87-fc0979eb9adb,2026-01-07T09:53:00,page_view,f2db35f5-cb33-4182-8a99-2b04d74d14d1,7cb30dfe-32dc-4cc2-9671-d275839194d8,,,email,email,em_camp_1,/landing,desktop,EG,Alex
3591264f-1327-4ee4-a346-db42a19ff579,2026-01-07T14:03:00,page_view,e9cc7ae9-2642-4194-8cd7-8a25b75754e5,2d0fe6be-7f91-4be2-b13f-15c15c9b6c74,,,facebook,cpc,fb_camp_1,/landing,mobile,EG,Giza
a3d20925-e4c6-4cd4-9a6a-d8c9da9b7199,2026-01-07T08:32:00,page_view,25296b1c-3a5f-4115-ab3b-38cbb51650a0,c4764c42-a3ed-4de1-94ab-efdd490ed675,,,google,cpc,gg_camp_1,/landing,mobile,EG,Alex
84e3d134-1403-4f39-8270-419540809bf4,2026-01-07T16:43:00,page_view,8c8fd158-6c6d-4f5e-acd2-02b9773523de,207d419c-239d-4752-8a66-650f2178a2a9,,,google,cpc,gg_camp_2,/landing,mobile,EG,Alex
e3187c9a-ae8e-4182-be5a-d6219b562f19,2026-01-07T15:26:00,page_view,1def7aba-0285-4c84-a92e-516ec8c01e21,31d8434e-8510-4d03-8719-e7b854bc3367,,,organic,organic,org_traffic,/landing,mobile,EG,Alex
6214fa02-73c8-4369-8027-8409f8171528,2026-01-07T17:36:00,page_view,6b186bec-c892-462a-86ad-ba1516ed7d21,db34b5fe-a0a7-4126-a3f2-042b3b6441ee,,,facebook,cpc,fb_camp_2,/landing,desktop,EG,Alex
b522e51b-f61e-4e5b-9133-99eed711bc24,2026-01-07T16:40:00,page_view,765825e7-46d7-43e5-b31f-1a1915c9d6e8,71bbdfce-e30d-4fd2-a60f-bd4492df22ab,,,email,email,em_camp_1,/landing,desktop,EG,Alex
4d9261f7-cc10-4343-9998-8f8af7c0be15,2026-01-07T03:11:00,signup,765825e7-46d7-43e5-b31f-1a1915c9d6e8,71bbdfce-e30d-4fd2-a60f-bd4492df22ab,,hash_mail_88,email,email,em_camp_1,/signup,desktop,EG,Alex
e1e3a827-d132-4403-85e7-15aaae828faa,2026-01-07T07:27:00,page_view,d15c6d93-a262-406a-b232-9462ad9d1cb6,801ee845-3929-4bbf-b0ca-61f63c1c4cda,,,facebook,cpc,fb_camp_2,/landing,desktop,EG,Cairo
dbade1cc-e32d-4675-9104-faae3a113491,2026-01-07T11:32:00,page_view,7b73bdcd-ed25-4d90-ae99-22e5e5f01c3e,5e1e55bb-ee96-4d7c-84af-84066c6fee43,,,email,email,em_camp_1,/landing,mobile,EG,Alex
ae44fe98-a930-4c49-99ba-2b440f6b3e08,2026-01-07T01:35:00,page_view,d150863c-2e68-4e71-8a69-b55043174c56,3cfaac05-d227-4c1e-a9b6-42cdd00fd541,,,email,email,em_camp_1,/landing,mobile,EG,Alex
08d901fb-db0d-450b-9c9f-f5e5f09ad078,2026-01-07T04:15:00,page_view,2a6505ec-5530-49fc-a8c1-573d979c285e,55a8ed13-af91-445d-a3f8-f9cadaa71a52,,,organic,organic,org_traffic,/landing,mobile,EG,Giza
9057c259-c35f-40e6-8a9d-96836182865c,2026-01-07T23:31:00,page_view,f842419d-b611-4e37-9ac7-6fb516cd48bf,05dfbcf0-9625-462a-ab2a-23ef06c904f3,,,organic,organic,org_traffic,/landing,mobile,EG,Alex
0212ced0-9b78-4008-a4ec-54e5a65df278,2026-01-07T22:21:00,page_view,c1751d21-985e-4d2a-b17f-417e84438fef,98bb526f-b4b1-4fc6-90dd-e13c05913d97,,,email,email,em_camp_1,/landing,desktop,EG,Giza
3413f5a2-cd46-48ab-ab0a-a5549fd0b871,2026-01-07T22:41:00,signup,c1751d21-985e-4d2a-b17f-417e84438fef,98bb526f-b4b1-4fc6-90dd-e13c05913d97,,hash_mail_89,email,email,em_camp_1,/signup,mobile,EG,Cairo
5ef886e1-d53f-4dcf-8c55-d779bb68c300,2026-01-07T22:23:00,page_view,9f175bb8-a227-4094-b881-9feda13849d4,d71b25a7-d2f3-4f89-8477-9aef067e3399,,,google,cpc,gg_camp_2,/landing,mobile,EG,Alex
41e62412-be52-4ce3-bff2-793975b224bd,2026-01-07T07:18:00,signup,9f175bb8-a227-4094-b881-9feda13849d4,d71b25a7-d2f3-4f89-8477-9aef067e3399,,hash_mail_90,google,cpc,gg_camp_2,/signup,desktop,EG,Cairo
4cbce5c4-39e7-4af7-8fdc-0dcf6425077f,2026-01-07T00:17:00,page_view,36e0c1ac-7e8c-412f-8ffc-878a74b12585,0bef2be6-cf75-4cc1-a0f1-5f42764910b0,,,organic,organic,org_traffic,/landing,desktop,EG,Cairo
91df9261-01be-4d1a-b810-b851ebe7eceb,2026-01-07T16:19:00,page_view,a0f1b668-335d-41f7-8681-f954f449c7f2,2677221e-21c6-481d-9037-ab1c12f9f51c,,,organic,organic,org_traffic,/landing,mobile,EG,Cairo
f9ced7da-1b7d-40e3-95fd-c27903419b8e,2026-01-07T10:42:00,page_view,804edafd-dc12-46a6-a443-961b53b679f2,464d4052-7bf8-4b53-9385-bdd5d2082c2a,,,facebook,cpc,fb_camp_1,/landing,desktop,EG,Giza
371560dd-8b46-4436-85a9-998187cc60c5,2026-01-07T04:33:00,signup,804edafd-dc12-46a6-a443-961b53b679f2,464d4052-7bf8-4b53-9385-bdd5d2082c2a,,hash_mail_91,facebook,cpc,fb_camp_1,/signup,mobile,EG,Cairo
3168cbd4-aa06-4e7c-b9e4-dd73530890fa,2026-01-07T12:00:00,page_view,8f4895c5-0518-4a95-a223-778265dfb0cc,1f831cad-2e39-4ab2-b6cc-ed20197a181f,,,google,cpc,gg_camp_2,/landing,mobile,EG,Alex
94d19e6e-5b22-4ce5-8ef7-292547830c48,2026-01-07T07:25:00,page_view,f68d1c2d-c381-4067-909e-463dd1b68ec4,cfc7fd89-9e20-4dc1-81d4-44bb9595cef8,,,organic,organic,org_traffic,/landing,mobile,EG,Cairo
faa7b374-9f30-4097-b411-bce901ccd53d,2026-01-07T04:13:00,signup,f68d1c2d-c381-4067-909e-463dd1b68ec4,cfc7fd89-9e20-4dc1-81d4-44bb9595cef8,,hash_mail_92,organic,organic,org_traffic,/signup,desktop,EG,Giza
c0939840-7fe9-463b-97d0-fe13d863e01e,2026-01-07T18:54:00,page_view,d5464128-c824-495e-a263-a2a0e72398e1,687c7203-5e13-41da-87eb-904b8215dca5,,,facebook,cpc,fb_camp_1,/landing,desktop,EG,Alex
580c37ad-2f94-4a3e-ab5f-82ea3cbc02fc,2026-01-07T22:29:00,signup,d5464128-c824-495e-a263-a2a0e72398e1,687c7203-5e13-41da-87eb-904b8215dca5,,hash_mail_93,facebook,cpc,fb_camp_1,/signup,desktop,EG,Cairo
f340c5fa-c982-4792-8d7d-f9bb15758aa7,2026-01-07T10:06:00,page_view,9ad230fc-d7a3-49b8-8bba-e39745ab4207,6295071c-c162-4fa6-a127-2c32c00172e9,,,google,cpc,gg_camp_2,/landing,mobile,EG,Cairo
